,Time,LBA,PBA,Ops,Zone-idx,WA_1,WA_2
586,363.316976,19801,35761,w,0,35208,36232.
587,363.317167,1853,3677,w,0,3191,4215.
588,363.317355,28382,51182,w,0,50617,51641.
589,363.317548,33157,60061,w,0,59563,60587.
590,363.317740,4874,8978,w,0,8456,9480.
591,363.317925,39953,7577,w,0,-1,-1
592,363.317976,2643,4923,w,0,4393,5417.
593,363.318218,35450,64178,w,0,63675,64699.
594,363.318417,60608,54360,w,0,-1,-1
595,363.318464,40989,10317,w,0,-1,-1
596,363.318512,47637,24917,w,0,-1,-1
597,363.318556,65162,64594,w,0,-1,-1
598,363.318600,30530,55154,w,0,54614,55638.
599,363.318792,6032,11048,w,0,10522,11546.
600,363.318985,57907,48251,w,0,-1,-1
601,363.319032,26544,47976,w,0,47437,48461.
602,363.319219,12357,22389,w,0,21848,22872.
603,363.319403,30116,54740,w,0,54281,55305.
604,363.319584,37536,2320,w,0,-1,-1
605,363.319617,30824,55904,w,0,55418,56442.
606,363.319798,3656,6848,w,0,6343,7367.
607,363.319980,39190,6246,w,0,-1,-1
608,363.320013,26975,48863,w,0,48351,49375.
609,363.320196,24182,43790,w,0,43269,44293.
610,363.320378,16396,29620,w,0,29066,30090.
611,363.320559,10038,18246,w,0,17714,18738.
612,363.320741,61670,56558,w,0,-1,-1
613,363.320774,17845,32437,w,0,31934,32958.
614,363.320955,49220,28772,w,0,-1,-1
615,363.320987,31349,56885,w,0,56407,57431.
616,363.321179,9367,17119,w,0,16607,17631.
617,363.321363,30456,55080,w,0,54554,55578.
618,363.321545,42293,13325,w,0,-1,-1
619,363.321578,51595,33987,w,0,-1,-1
620,363.321614,7806,14190,w,0,13650,14674.
621,363.321796,23662,42814,w,0,42284,43308.
622,363.321978,41857,12321,w,0,-1,-1
623,363.322010,43720,16456,w,0,-1,-1
624,363.322046,4263,7911,w,0,7398,8422.
625,363.322336,3988,7636,w,0,7177,8201.
626,363.322529,63272,60432,w,0,-1,-1
627,363.322566,28877,52133,w,0,51582,52606.
628,363.322752,51692,34084,w,0,-1,-1
629,363.322788,2188,4012,w,0,3460,4484.
630,363.322973,38077,3429,w,0,-1,-1
631,363.323023,50324,31012,w,0,-1,-1
632,363.323067,3178,5914,w,0,5391,6415.
633,363.323251,23524,42676,w,0,42173,43197.
634,363.323437,23315,42467,w,0,42005,43029.
635,363.323622,56940,46148,w,0,-1,-1
636,363.323675,29986,54154,w,0,53609,54633.
637,363.323868,41286,10614,w,0,-1,-1
638,363.323916,41436,11332,w,0,-1,-1
639,363.323960,35569,64297,w,0,63771,64795.
640,363.324146,1402,2770,w,0,2261,3285.
641,363.324334,28775,52031,w,0,51501,52525.
642,363.324519,61292,55612,w,0,-1,-1
643,363.324571,5220,9780,w,0,9302,10326.
644,363.324768,2811,5091,w,0,4528,5552.
645,363.324953,49617,29737,w,0,-1,-1
646,363.324998,47149,23861,w,0,-1,-1
647,363.325050,829,1741,w,0,1233,2257.
648,363.325322,12208,22240,w,0,21728,22752.
649,363.325506,26546,47978,w,0,47439,48463.
650,363.325692,51915,34875,w,0,-1,-1
651,363.325738,30338,54962,w,0,54459,55483.
652,363.325923,57077,46285,w,0,-1,-1
653,363.325977,45529,20537,w,0,-1,-1
654,363.326021,33234,60138,w,0,59624,60648.
655,363.326212,48634,27050,w,0,-1,-1
656,363.326260,34823,63095,w,0,62604,63628.
657,363.326446,50725,31981,w,0,-1,-1
658,363.326501,13847,25247,w,0,24748,25772.
659,363.326689,14714,26570,w,0,26012,27036.
660,363.326882,34104,61920,w,0,61459,62483.
661,363.327067,53578,38242,w,0,-1,-1
662,363.327179,39192,6248,w,0,-1,-1
663,363.327229,55826,43330,w,0,-1,-1
664,363.327285,26920,48808,w,0,48307,49331.
665,363.327471,42467,13499,w,0,-1,-1
666,363.327523,56654,45294,w,0,-1,-1
667,363.327567,3319,6055,w,0,5504,6528.
668,363.327752,53221,37317,w,0,-1,-1
669,363.327804,27353,49697,w,0,49223,50247.
670,363.327990,1328,2696,w,0,2202,3226.
671,363.328180,60509,53693,w,0,-1,-1
672,363.328213,48543,26959,w,0,-1,-1
673,363.328258,20571,37443,w,0,36962,37986.
674,363.328451,62738,58762,w,0,-1,-1
675,363.328496,23054,41750,w,0,41228,42252.
676,363.328689,52162,35122,w,0,-1,-1
677,363.328737,56945,46153,w,0,-1,-1
678,363.328785,44036,16772,w,0,-1,-1
679,363.328830,30101,54269,w,0,53701,54725.
680,363.329017,50814,32070,w,0,-1,-1
681,363.329049,15752,28520,w,0,27981,29005.
682,363.329238,42848,14448,w,0,-1,-1
683,363.329271,42337,13369,w,0,-1,-1
684,363.329318,40488,9248,w,0,-1,-1
685,363.329363,56174,44246,w,0,-1,-1
686,363.329395,58095,48439,w,0,-1,-1
687,363.329436,18580,33628,w,0,33092,34116.
688,363.329632,4857,8961,w,0,8443,9467.
689,363.329817,26367,47799,w,0,47295,48319.
690,363.330010,47905,25753,w,0,-1,-1
691,363.330063,60677,54429,w,0,-1,-1
692,363.330113,59156,51204,w,0,-1,-1
693,363.330216,65282,64714,w,0,-1,-1
694,363.330249,46771,22915,w,0,-1,-1
695,363.330294,54047,39279,w,0,-1,-1
696,363.330327,10612,19276,w,0,18743,19767.
697,363.330523,16352,29576,w,0,29031,30055.
698,363.330707,61148,55468,w,0,-1,-1
699,363.330751,36064,65248,w,0,64736,-1.
700,363.330875,40557,9317,w,0,-1,-1
701,363.330923,29872,54040,w,0,53517,54541.
702,363.331135,10568,19232,w,0,18708,19732.
703,363.331321,52722,36250,w,0,-1,-1
704,363.331374,35851,65035,w,0,64565,-1.
705,363.331498,42287,13319,w,0,-1,-1
706,363.331546,46381,21957,w,0,-1,-1
707,363.331594,11703,21279,w,0,20755,21779.
708,363.331779,1963,3787,w,0,3279,4303.
709,363.331963,40725,9485,w,0,-1,-1
710,363.332010,9560,17312,w,0,16762,17786.
711,363.332197,47599,24879,w,0,-1,-1
712,363.332245,44382,17686,w,0,-1,-1
713,363.332292,64832,63696,w,0,-1,-1
714,363.332340,21981,39765,w,0,39230,40254.
715,363.332536,52381,35909,w,0,-1,-1
716,363.332583,2829,5109,w,0,4543,5567.
717,363.332768,23271,41967,w,0,41402,42426.
718,363.332950,62585,58609,w,0,-1,-1
719,363.333002,25453,45973,w,0,45426,46450.
720,363.333192,42892,14492,w,0,-1,-1
721,363.333239,58549,49461,w,0,-1,-1
722,363.333287,26553,47985,w,0,47445,48469.
723,363.333481,5837,10853,w,0,10366,11390.
724,363.333664,64948,63812,w,0,-1,-1
725,363.333697,15176,27488,w,0,26951,27975.
726,363.333879,10903,20023,w,0,19545,20569.
727,363.334061,30545,55169,w,0,54626,55650.
728,363.334314,41582,11478,w,0,-1,-1
729,363.334362,48828,27812,w,0,-1,-1
730,363.334395,57148,46356,w,0,-1,-1
731,363.334442,46597,22741,w,0,-1,-1
732,363.334489,1190,2558,w,0,2091,3115.
733,363.334683,29807,53975,w,0,53465,54489.
734,363.334868,11002,20122,w,0,19624,20648.
735,363.335053,39031,5519,w,0,-1,-1
736,363.335107,28582,51838,w,0,51346,52370.
737,363.335293,62609,58633,w,0,-1,-1
738,363.335346,16779,30459,w,0,29942,30966.
739,363.335539,34311,62127,w,0,61625,62649.
740,363.335721,35125,63397,w,0,62846,63870.
741,363.335902,30176,54800,w,0,54329,55353.
742,363.336085,53922,39154,w,0,-1,-1
743,363.336155,30869,55949,w,0,55454,56478.
744,363.337598,11477,21053,w,0,20573,21597.
745,363.337782,59495,51543,w,0,-1,-1
746,363.337815,14080,25480,w,0,24935,25959.
747,363.337996,34495,62311,w,0,61773,62797.
748,363.338299,21367,38695,w,0,38169,39193.
749,363.338602,39783,7407,w,0,-1,-1
750,363.338641,45626,20634,w,0,-1,-1
751,363.338686,63242,59834,w,0,-1,-1
752,363.338754,10424,19088,w,0,18592,19616.
753,363.338939,30036,54204,w,0,53649,54673.
754,363.339130,49679,29799,w,0,-1,-1
755,363.339175,59127,50607,w,0,-1,-1
756,363.339223,19039,34543,w,0,34028,35052.
757,363.339416,64558,62854,w,0,-1,-1
758,363.339464,59317,51365,w,0,-1,-1
759,363.339511,47473,24753,w,0,-1,-1
760,363.339555,16559,30239,w,0,29765,30789.
761,363.339748,61391,55711,w,0,-1,-1
762,363.339793,5379,9939,w,0,9430,10454.
763,363.339986,1774,3598,w,0,3128,4152.
764,363.340175,346,802,w,0,277,1301.
765,363.340360,62213,57669,w,0,-1,-1
766,363.340406,4092,7740,w,0,7261,8285.
767,363.340591,32715,59163,w,0,58640,59664.
768,363.340775,10499,19163,w,0,18652,19676.
769,363.340968,16543,30223,w,0,29753,30777.
770,363.341155,50544,31800,w,0,-1,-1
771,363.341188,41776,11672,w,0,-1,-1
772,363.341224,7636,14020,w,0,13514,14538.
773,363.341406,26973,48861,w,0,48350,49374.
774,363.341588,28264,51064,w,0,50522,51546.
775,363.341770,32616,59064,w,0,58560,59584.
776,363.341952,40457,9217,w,0,-1,-1
777,363.341985,64518,62814,w,0,-1,-1
778,363.342021,47233,23945,w,0,-1,-1
779,363.342057,36958,1174,w,0,-1,-1
780,363.342098,28482,51738,w,0,51265,52289.
781,363.342305,21655,39439,w,0,38969,39993.
782,363.342492,39462,6518,w,0,-1,-1
783,363.342544,61155,55475,w,0,-1,-1
784,363.342585,62063,57519,w,0,-1,-1
785,363.342629,4894,8998,w,0,8472,9496.
786,363.342815,18105,32697,w,0,32143,33167.
787,363.342999,60718,54470,w,0,-1,-1
788,363.343051,32234,58226,w,0,57686,58710.
789,363.343241,5002,9106,w,0,8559,9583.
790,363.343430,54888,41256,w,0,-1,-1
791,363.343482,40845,9605,w,0,-1,-1
792,363.343527,20836,37708,w,0,37175,38199.
793,363.343712,38508,4428,w,0,-1,-1
794,363.343764,5987,11003,w,0,10486,11510.
795,363.343946,29803,53971,w,0,53462,54486.
796,363.344136,39085,5573,w,0,-1,-1
797,363.344168,65299,64731,w,0,-1,-1
798,363.344216,60244,53428,w,0,-1,-1
799,363.344260,65237,64669,w,0,-1,-1
800,363.344305,57723,47499,w,0,-1,-1
801,363.344357,19936,36352,w,0,35884,36908.
802,363.344541,42816,14416,w,0,-1,-1
803,363.344593,64904,63768,w,0,-1,-1
804,363.344640,29414,53126,w,0,52582,53606.
805,363.344833,28286,51086,w,0,50540,51564.
806,363.345017,60547,54299,w,0,-1,-1
807,363.345069,57020,46228,w,0,-1,-1
808,363.345114,44051,16787,w,0,-1,-1
809,363.345149,9346,17098,w,0,16591,17615.
810,363.345349,6358,11830,w,0,11352,12376.
811,363.345531,51475,33867,w,0,-1,-1
812,363.345564,6016,11032,w,0,10509,11533.
813,363.345746,19532,35492,w,0,34992,36016.
814,363.345929,46899,23611,w,0,-1,-1
815,363.345961,26609,48041,w,0,47490,48514.
816,363.346219,58997,50477,w,0,-1,-1
817,363.346255,20155,36571,w,0,36060,37084.
818,363.346447,4799,8903,w,0,8396,9420.
819,363.346640,10214,18422,w,0,17855,18879.
820,363.346826,52231,35191,w,0,-1,-1
821,363.346858,63250,59842,w,0,-1,-1
822,363.346902,26631,48063,w,0,47507,48531.
823,363.347084,31191,56271,w,0,55712,56736.
824,363.347270,12841,23329,w,0,22804,23828.
825,363.347464,16212,29436,w,0,28919,29943.
826,363.347649,63899,61627,w,0,-1,-1
827,363.347694,3072,5808,w,0,5306,6330.
828,363.347876,49160,28712,w,0,-1,-1
829,363.347908,37632,2416,w,0,-1,-1
830,363.347960,3199,5935,w,0,5408,6432.
831,363.348156,14480,26336,w,0,25824,26848.
832,363.348357,58714,50194,w,0,-1,-1
833,363.348390,51667,34059,w,0,-1,-1
834,363.348434,57323,46531,w,0,-1,-1
835,363.348467,56912,46120,w,0,-1,-1
836,363.348511,48042,25890,w,0,-1,-1
837,363.348555,36623,271,w,0,-1,-1
838,363.348587,12372,22404,w,0,21860,22884.
839,363.348774,38588,4508,w,0,-1,-1
840,363.348826,29694,53862,w,0,53374,54398.
841,363.349020,35940,65124,w,0,64637,-1.
842,363.349175,15840,28608,w,0,28052,29076.
843,363.349433,34423,62239,w,0,61715,62739.
844,363.349616,56375,44447,w,0,-1,-1
845,363.349649,58783,50263,w,0,-1,-1
846,363.349685,52264,35224,w,0,-1,-1
847,363.349718,50724,31980,w,0,-1,-1
848,363.349761,49912,30032,w,0,-1,-1
849,363.349794,19722,35682,w,0,35145,36169.
850,363.349976,40355,8547,w,0,-1,-1
851,363.350008,27105,48993,w,0,48456,49480.
852,363.350233,40039,8231,w,0,-1,-1
853,363.350269,51060,32884,w,0,-1,-1
854,363.350308,23457,42609,w,0,42119,43143.
855,363.350495,10643,19307,w,0,18768,19792.
856,363.350688,29098,52810,w,0,52328,53352.
857,363.350873,59328,51376,w,0,-1,-1
858,363.350906,57514,47290,w,0,-1,-1
859,363.350950,38393,4313,w,0,-1,-1
860,363.350982,2733,5013,w,0,4466,5490.
861,363.351182,36599,247,w,0,-1,-1
862,363.351215,50534,31790,w,0,-1,-1
863,363.351259,21873,39657,w,0,39144,40168.
864,363.351455,26533,47965,w,0,47429,48453.
865,363.351641,17262,31398,w,0,30898,31922.
866,363.351826,45426,19866,w,0,-1,-1
867,363.351879,65043,63907,w,0,-1,-1
868,363.351927,58940,50420,w,0,-1,-1
869,363.351971,8454,15294,w,0,14739,15763.
870,363.352161,15237,27549,w,0,27000,28024.
871,363.352353,24754,44818,w,0,44296,45320.
872,363.352545,14083,25483,w,0,24938,25962.
873,363.352730,20822,37694,w,0,37164,38188.
874,363.352922,9414,17166,w,0,16645,17669.
875,363.353116,58304,49216,w,0,-1,-1
876,363.353167,8589,15885,w,0,15415,16439.
877,363.353357,22094,39878,w,0,39321,40345.
878,363.353540,37689,2473,w,0,-1,-1
879,363.353572,39811,7435,w,0,-1,-1
880,363.353608,22715,40955,w,0,40387,41411.
881,363.353790,41928,12392,w,0,-1,-1
882,363.353823,22299,40539,w,0,40054,41078.
883,363.354005,1292,2660,w,0,2173,3197.
884,363.354279,36846,1062,w,0,-1,-1
885,363.354318,55684,43188,w,0,-1,-1
886,363.354357,51232,33056,w,0,-1,-1
887,363.354389,57240,46448,w,0,-1,-1
888,363.354422,42442,13474,w,0,-1,-1
889,363.354456,2535,4815,w,0,4307,5331.
890,363.354651,40529,9289,w,0,-1,-1
891,363.354684,36975,1191,w,0,-1,-1
892,363.354734,5250,9810,w,0,9326,10350.
893,363.354918,39793,7417,w,0,-1,-1
894,363.354978,26257,47689,w,0,47207,48231.
895,363.355169,62789,58813,w,0,-1,-1
896,363.355217,64167,61895,w,0,-1,-1
897,363.355262,14754,26610,w,0,26044,27068.
898,363.355452,8320,15160,w,0,14631,15655.
899,363.355637,43925,16661,w,0,-1,-1
900,363.355683,32295,58287,w,0,57734,58758.
901,363.355868,6544,12016,w,0,11501,12525.
902,363.356050,3989,7637,w,0,7178,8202.
903,363.356240,12397,22429,w,0,21880,22904.
904,363.356422,16169,29393,w,0,28884,29908.
905,363.356606,26995,48883,w,0,48368,49392.
906,363.356791,6709,12181,w,0,11634,12658.
907,363.356975,52033,34993,w,0,-1,-1
908,363.357008,60164,53348,w,0,-1,-1
909,363.357044,31588,57124,w,0,56599,57623.
910,363.357225,25495,46015,w,0,45459,46483.
911,363.357407,12777,23265,w,0,22753,23777.
912,363.357589,29530,53242,w,0,52675,53699.
913,363.357771,18198,33246,w,0,32785,33809.
914,363.357953,30486,55110,w,0,54578,55602.
915,363.358137,38336,4256,w,0,-1,-1
916,363.358240,11226,20346,w,0,19804,20828.
917,363.358429,44802,18674,w,0,-1,-1
918,363.358484,39858,7482,w,0,-1,-1
919,363.358528,32121,58113,w,0,57595,58619.
920,363.358721,22847,41543,w,0,41061,42085.
921,363.358907,1711,3535,w,0,3077,4101.
922,363.359099,43664,16400,w,0,-1,-1
923,363.359148,10789,19453,w,0,18885,19909.
924,363.359332,24097,43705,w,0,43201,44225.
925,363.359519,56565,45205,w,0,-1,-1
926,363.359571,32087,58079,w,0,57567,58591.
927,363.359757,1194,2562,w,0,2094,3118.
928,363.359946,63035,59627,w,0,-1,-1
929,363.359993,48377,26793,w,0,-1,-1
930,363.360037,17003,30683,w,0,30122,31146.
931,363.361521,40140,8332,w,0,-1,-1
932,363.361554,9168,16920,w,0,16448,17472.
933,363.361738,54848,41216,w,0,-1,-1
934,363.361771,32416,58864,w,0,58400,59424.
935,363.361953,12305,22337,w,0,21806,22830.
936,363.362135,42456,13488,w,0,-1,-1
937,363.362228,40910,9670,w,0,-1,-1
938,363.362278,30831,55911,w,0,55423,56447.
939,363.362532,5458,10018,w,0,9493,10517.
940,363.362726,27065,48953,w,0,48424,49448.
941,363.362911,44950,18822,w,0,-1,-1
942,363.362964,8464,15304,w,0,14747,15771.
943,363.363160,36951,1167,w,0,-1,-1
944,363.363208,37418,2202,w,0,-1,-1
945,363.363252,38580,4500,w,0,-1,-1
946,363.363297,63014,59606,w,0,-1,-1
947,363.363341,3689,6881,w,0,6369,7393.
948,363.363527,50015,30135,w,0,-1,-1
949,363.363579,56246,44318,w,0,-1,-1
950,363.363627,21131,38459,w,0,37980,39004.
951,363.363812,14499,26355,w,0,25840,26864.
952,363.364003,39970,7594,w,0,-1,-1
953,363.364050,51242,33066,w,0,-1,-1
954,363.364098,52927,37023,w,0,-1,-1
955,363.364146,24116,43724,w,0,43216,44240.
956,363.364328,13615,24559,w,0,23994,25018.
957,363.364511,10083,18291,w,0,17750,18774.
958,363.364693,52974,37070,w,0,-1,-1
959,363.364726,28032,50832,w,0,50336,51360.
960,363.364908,53477,38141,w,0,-1,-1
961,363.364941,59991,52607,w,0,-1,-1
962,363.364977,36725,373,w,0,-1,-1
963,363.365014,21798,39582,w,0,39083,40107.
964,363.365195,59747,52363,w,0,-1,-1
965,363.365228,44015,16751,w,0,-1,-1
966,363.365264,26917,48805,w,0,48305,49329.
967,363.365446,46489,22633,w,0,-1,-1
968,363.365479,63820,61548,w,0,-1,-1
969,363.365515,63203,59795,w,0,-1,-1
970,363.365551,6333,11805,w,0,11332,12356.
971,363.365732,58977,50457,w,0,-1,-1
972,363.365765,13153,24097,w,0,23623,24647.
973,363.365947,58924,50404,w,0,-1,-1
974,363.365979,8991,16287,w,0,15738,16762.
975,363.366218,7045,12973,w,0,12471,13495.
976,363.366417,5753,10769,w,0,10298,11322.
977,363.366603,52584,36112,w,0,-1,-1
978,363.366658,14518,26374,w,0,25855,26879.
979,363.366844,39160,6216,w,0,-1,-1
980,363.366896,64742,63606,w,0,-1,-1
981,363.366943,63191,59783,w,0,-1,-1
982,363.366988,54454,40254,w,0,-1,-1
983,363.367033,33044,59948,w,0,59472,60496.
984,363.367217,4337,7985,w,0,7457,8481.
985,363.367402,64961,63825,w,0,-1,-1
986,363.367448,30572,55196,w,0,54647,55671.
987,363.367635,11572,21148,w,0,20650,21674.
988,363.367830,20531,37403,w,0,36930,37954.
989,363.368022,4886,8990,w,0,8466,9490.
990,363.368210,60920,54672,w,0,-1,-1
991,363.368260,7236,13164,w,0,12625,13649.
992,363.368453,57126,46334,w,0,-1,-1
993,363.368501,3164,5900,w,0,5380,6404.
994,363.368686,4992,9096,w,0,8551,9575.
995,363.368874,42340,13372,w,0,-1,-1
996,363.368926,11892,21468,w,0,20907,21931.
997,363.369119,29775,53943,w,0,53439,54463.
998,363.369307,58891,50371,w,0,-1,-1
999,363.369359,31569,57105,w,0,56584,57608.
1000,363.369553,15424,28192,w,0,27718,28742.
1001,363.369746,64436,62732,w,0,-1,-1
1002,363.369793,38469,4389,w,0,-1,-1
1003,363.369841,29709,53877,w,0,53386,54410.
1004,363.370023,46900,23612,w,0,-1,-1
1005,363.370056,12493,22525,w,0,21957,22981.
1006,363.370311,50052,30740,w,0,-1,-1
1007,363.370349,57314,46522,w,0,-1,-1
1008,363.370382,6267,11739,w,0,11279,12303.
1009,363.370571,25157,45677,w,0,45188,46212.
1010,363.370758,12757,23245,w,0,22737,23761.
1011,363.370951,42063,12527,w,0,-1,-1
1012,363.370999,12513,23001,w,0,22541,23565.
1013,363.371191,47238,23950,w,0,-1,-1
1014,363.371246,2644,4924,w,0,4394,5418.
1015,363.371433,28019,50819,w,0,50326,51350.
1016,363.371618,59950,52566,w,0,-1,-1
1017,363.371671,27006,48894,w,0,48376,49400.
1018,363.371856,40254,8446,w,0,-1,-1
1019,363.371909,25800,46776,w,0,46272,47296.
1020,363.372104,47868,25716,w,0,-1,-1
1021,363.372153,25523,46043,w,0,45482,46506.
1022,363.372385,35010,63282,w,0,62754,63778.
1023,363.372568,3410,6602,w,0,6145,7169.
1024,363.372752,55569,43073,w,0,-1,-1
1025,363.372784,21120,38448,w,0,37971,38995.
1026,363.372964,65063,63927,w,0,-1,-1
1027,363.372997,22233,40473,w,0,40001,41025.
1028,363.373288,26044,47020,w,0,46468,47492.
1029,363.373472,710,1622,w,0,1138,2162.
1030,363.373654,50775,32031,w,0,-1,-1
1031,363.373688,11953,21985,w,0,21524,22548.
1032,363.373869,60434,53618,w,0,-1,-1
1033,363.373901,24199,43807,w,0,43283,44307.
1034,363.374083,61382,55702,w,0,-1,-1
1035,363.374115,7207,13135,w,0,12601,13625.
1036,363.374336,25002,45522,w,0,45064,46088.
1037,363.374522,31848,57840,w,0,57376,58400.
1038,363.374707,11351,20471,w,0,19904,20928.
1039,363.374892,60728,54480,w,0,-1,-1
1040,363.374937,60215,53399,w,0,-1,-1
1041,363.374979,7874,14258,w,0,13705,14729.
1042,363.375167,894,1806,w,0,1285,2309.
1043,363.375352,46097,21673,w,0,-1,-1
1044,363.375384,2787,5067,w,0,4509,5533.
1045,363.375572,55543,43047,w,0,-1,-1
1046,363.375616,16908,30588,w,0,30046,31070.
1047,363.375801,40758,9518,w,0,-1,-1
1048,363.375847,54917,41285,w,0,-1,-1
1049,363.375893,24881,44945,w,0,44398,45422.
1050,363.376080,47744,25024,w,0,-1,-1
1051,363.376127,19612,35572,w,0,35056,36080.
1052,363.376313,57388,47164,w,0,-1,-1
1053,363.376360,12234,22266,w,0,21749,22773.
1054,363.376548,15800,28568,w,0,28020,29044.
1055,363.376733,60555,54307,w,0,-1,-1
1056,363.376780,16690,30370,w,0,29871,30895.
1057,363.376967,32478,58926,w,0,58449,59473.
1058,363.377169,15626,28394,w,0,27880,28904.
1059,363.377351,41162,10490,w,0,-1,-1
1060,363.377397,32908,59356,w,0,58795,59819.
1061,363.377584,33380,60284,w,0,59742,60766.
1062,363.377769,47693,24973,w,0,-1,-1
1063,363.377801,6044,11060,w,0,10532,11556.
1064,363.377986,38652,5140,w,0,-1,-1
1065,363.378032,42825,14425,w,0,-1,-1
1066,363.378078,399,855,w,0,320,1344.
1067,363.378282,15364,28132,w,0,27670,28694.
1068,363.378468,26799,48687,w,0,48210,49234.
1069,363.378656,26359,47791,w,0,47289,48313.
1070,363.378846,46941,23653,w,0,-1,-1
1071,363.378892,8056,14896,w,0,14419,15443.
1072,363.379078,16901,30581,w,0,30040,31064.
1073,363.379264,24025,43633,w,0,43143,44167.
1074,363.379455,56008,44080,w,0,-1,-1
1075,363.379488,15604,28372,w,0,27863,28887.
1076,363.379669,47393,24673,w,0,-1,-1
1077,363.379701,49009,27993,w,0,-1,-1
1078,363.379738,31080,56160,w,0,55623,56647.
1079,363.379921,16678,30358,w,0,29861,30885.
1080,363.380103,3481,6673,w,0,6202,7226.
1081,363.380387,65213,64645,w,0,-1,-1
1082,363.380426,19476,35436,w,0,34947,35971.
1083,363.380609,1152,2520,w,0,2060,3084.
1084,363.380793,62181,57637,w,0,-1,-1
1085,363.380826,32219,58211,w,0,57673,58697.
1086,363.381007,1827,3651,w,0,3170,4194.
1087,363.381193,13375,24319,w,0,23801,24825.
1088,363.381375,61420,55740,w,0,-1,-1
1089,363.381409,13690,25090,w,0,24622,25646.
1090,363.381590,29654,53822,w,0,53342,54366.
1091,363.381771,48748,27732,w,0,-1,-1
1092,363.381804,63540,60700,w,0,-1,-1
1093,363.381840,21164,38492,w,0,38006,39030.
1094,363.382022,44692,18564,w,0,-1,-1
1095,363.382055,29450,53162,w,0,52610,53634.
1096,363.382280,5213,9773,w,0,9297,10321.
1097,363.382470,26849,48737,w,0,48250,49274.
1098,363.382656,28424,51680,w,0,51219,52243.
1099,363.382843,11890,21466,w,0,20905,21929.
1100,363.383029,61531,56419,w,0,-1,-1
1101,363.383076,17850,32442,w,0,31938,32962.
1102,363.383283,18656,33704,w,0,33153,34177.
1103,363.383471,62574,58598,w,0,-1,-1
1104,363.383517,58956,50436,w,0,-1,-1
1105,363.383562,2949,5685,w,0,5207,6231.
1106,363.383747,43570,15738,w,0,-1,-1
1107,363.383779,35793,64977,w,0,64519,-1.
1108,363.383898,32956,59860,w,0,59401,60425.
1109,363.384083,24129,43737,w,0,43227,44251.
1110,363.385408,41054,10382,w,0,-1,-1
1111,363.385440,54354,40154,w,0,-1,-1
1112,363.385473,38015,3367,w,0,-1,-1
1113,363.385509,48560,26976,w,0,-1,-1
1114,363.385548,44426,17730,w,0,-1,-1
1115,363.385584,56667,45307,w,0,-1,-1
1116,363.385617,24780,44844,w,0,44317,45341.
